days,x,y,z,popval,m1,m2,m3,m4
9,1,2,1,1,0.825108386,0.825108386,0.825108386,0.825108386
9,1,2,2,1,0.862205513,0.862205513,0.862205513,0.862205513
9,1,2,3,1,0.893900156,0.893900156,0.893900156,0.893900156
9,1,3,0,1,0.895716695,0.895716695,0.895716695,0.895716695
9,1,3,1,1,0.819659525,0.819659525,0.819659525,0.819659525
9,1,3,2,1,0.885303112,0.885303112,0.885303112,0.885303112
9,1,3,3,1,0.83507271,0.83507271,0.83507271,0.83507271
9,1,4,0,1,0.897059278,0.897059278,0.897059278,0.897059278
9,1,4,1,1,0.834998377,0.834998377,0.834998377,0.834998377
9,1,4,2,1,0.81449548,0.81449548,0.81449548,0.81449548
9,1,4,3,1,0.853282559,0.853282559,0.853282559,0.853282559
9,1,5,0,1,0.815761308,0.815761308,0.815761308,0.815761308
9,1,5,1,1,0.892926362,0.892926362,0.892926362,0.892926362
9,1,5,2,1,0.85498602,0.85498602,0.85498602,0.85498602
9,1,5,3,1,0.881158046,0.881158046,0.881158046,0.881158046
9,1,6,0,1,0.896488854,0.896488854,0.896488854,0.896488854
9,1,6,1,1,0.824352497,0.824352497,0.824352497,0.824352497
9,1,6,2,1,0.857970459,0.857970459,0.857970459,0.857970459
9,1,6,3,1,0.837860938,0.837860938,0.837860938,0.837860938
9,1,7,0,1,0.895750684,0.895750684,0.895750684,0.895750684
9,1,7,1,1,0.881428483,0.881428483,0.881428483,0.881428483
9,1,7,2,1,0.886929221,0.886929221,0.886929221,0.886929221
9,1,7,3,1,0.864431813,0.864431813,0.864431813,0.864431813
9,2,0,0,1,0.893399325,0.893399325,0.893399325,0.893399325
9,2,0,1,1,0.875372909,0.875372909,0.875372909,0.875372909
9,2,0,2,1,0.804965443,0.804965443,0.804965443,0.804965443
9,2,0,3,1,0.819476429,0.819476429,0.819476429,0.819476429
9,2,1,0,1,0.884912931,0.884912931,0.884912931,0.884912931
9,2,1,1,1,0.875720023,0.875720023,0.875720023,0.875720023
9,2,1,2,1,0.841726707,0.841726707,0.841726707,0.841726707
9,2,1,3,1,0.884430879,0.884430879,0.884430879,0.884430879
9,2,2,0,1,0.803571168,0.803571168,0.803571168,0.803571168
9,2,2,1,1,0.828583902,0.828583902,0.828583902,0.828583902
9,2,2,2,1,0.823995253,0.823995253,0.823995253,0.823995253
9,2,2,3,1,0.823048816,0.823048816,0.823048816,0.823048816
9,2,3,0,1,0.86557407,0.86557407,0.86557407,0.86557407
9,2,3,1,1,0.891719366,0.891719366,0.891719366,0.891719366
9,2,3,2,1,0.818390779,0.818390779,0.818390779,0.818390779
9,2,3,3,1,0.847092335,0.847092335,0.847092335,0.847092335
9,2,4,0,1,0.895949243,0.895949243,0.895949243,0.895949243
9,2,4,1,1,0.854972361,0.854972361,0.854972361,0.854972361
9,2,4,2,1,0.812331893,0.812331893,0.812331893,0.812331893
9,2,4,3,1,0.830124633,0.830124633,0.830124633,0.830124633
9,2,5,0,1,0.879220733,0.879220733,0.879220733,0.879220733
9,2,5,1,1,0.858526409,0.858526409,0.858526409,0.858526409
9,2,5,2,1,0.823991615,0.823991615,0.823991615,0.823991615
9,2,5,3,1,0.820774229,0.820774229,0.820774229,0.820774229
9,2,6,0,1,0.891573553,0.891573553,0.891573553,0.891573553
9,2,6,1,1,0.883082863,0.883082863,0.883082863,0.883082863
9,2,6,2,1,0.807596669,0.807596669,0.807596669,0.807596669
9,2,6,3,1,0.85870447,0.85870447,0.85870447,0.85870447
9,2,7,0,1,0.842176128,0.842176128,0.842176128,0.842176128
9,2,7,1,1,0.835165951,0.835165951,0.835165951,0.835165951
9,2,7,2,1,0.840180803,0.840180803,0.840180803,0.840180803
9,2,7,3,1,0.862247509,0.862247509,0.862247509,0.862247509
9,3,0,0,1,0.803183285,0.803183285,0.803183285,0.803183285
9,3,0,1,1,0.812990621,0.812990621,0.812990621,0.812990621
9,3,0,2,1,0.811120276,0.811120276,0.811120276,0.811120276
9,3,0,3,1,0.818481632,0.818481632,0.818481632,0.818481632
9,3,1,0,1,0.870604609,0.870604609,0.870604609,0.870604609
9,3,1,1,1,0.893401068,0.893401068,0.893401068,0.893401068
9,3,1,2,1,0.836924678,0.836924678,0.836924678,0.836924678
9,3,1,3,1,0.843020739,0.843020739,0.843020739,0.843020739
9,3,2,0,1,0.817118669,0.817118669,0.817118669,0.817118669
9,3,2,1,1,0.877916723,0.877916723,0.877916723,0.877916723
9,3,2,2,1,0.890005385,0.890005385,0.890005385,0.890005385
9,3,2,3,1,0.892337964,0.892337964,0.892337964,0.892337964
9,3,3,0,1,0.865547789,0.865547789,0.865547789,0.865547789
9,3,3,1,1,0.853079755,0.853079755,0.853079755,0.853079755
9,3,3,2,1,0.833771941,0.833771941,0.833771941,0.833771941
9,3,3,3,1,0.831110229,0.831110229,0.831110229,0.831110229
9,3,4,0,1,0.839222702,0.839222702,0.839222702,0.839222702
9,3,4,1,1,0.805395012,0.805395012,0.805395012,0.805395012
9,3,4,2,1,0.848925264,0.848925264,0.848925264,0.848925264
9,3,4,3,1,0.843569868,0.843569868,0.843569868,0.843569868
9,3,5,0,1,0.874313247,0.874313247,0.874313247,0.874313247
9,3,5,1,1,0.807585429,0.807585429,0.807585429,0.807585429
9,3,5,2,1,0.849086409,0.849086409,0.849086409,0.849086409
9,3,5,3,1,0.82276643,0.82276643,0.82276643,0.82276643
9,3,6,0,1,0.875774013,0.875774013,0.875774013,0.875774013
9,3,6,1,1,0.856782164,0.856782164,0.856782164,0.856782164
9,3,6,2,1,0.894478719,0.894478719,0.894478719,0.894478719
9,3,6,3,1,0.817070805,0.817070805,0.817070805,0.817070805
9,3,7,0,1,0.867873515,0.867873515,0.867873515,0.867873515
9,3,7,1,1,0.838044585,0.838044585,0.838044585,0.838044585
9,3,7,2,1,0.890271611,0.890271611,0.890271611,0.890271611
9,3,7,3,1,0.822592178,0.822592178,0.822592178,0.822592178
9,4,0,0,1,0.803444608,0.803444608,0.803444608,0.803444608
9,4,0,1,1,0.852853314,0.852853314,0.852853314,0.852853314
9,4,0,2,1,0.895613454,0.895613454,0.895613454,0.895613454
9,4,0,3,1,0.826221175,0.826221175,0.826221175,0.826221175
9,4,1,0,1,0.895022205,0.895022205,0.895022205,0.895022205
9,4,1,1,1,0.831121504,0.831121504,0.831121504,0.831121504
9,4,1,2,1,0.894205059,0.894205059,0.894205059,0.894205059
9,4,1,3,1,0.859489607,0.859489607,0.859489607,0.859489607
9,4,2,0,1,0.831709948,0.831709948,0.831709948,0.831709948
9,4,2,1,1,0.879428454,0.879428454,0.879428454,0.879428454
9,4,2,2,1,0.813197329,0.813197329,0.813197329,0.813197329
9,4,2,3,1,0.840871985,0.840871985,0.840871985,0.840871985
9,4,3,0,1,0.869482862,0.869482862,0.869482862,0.869482862
9,4,3,1,1,0.816218231,0.816218231,0.816218231,0.816218231
9,4,3,2,1,0.809645453,0.809645453,0.809645453,0.809645453
9,4,3,3,1,0.82580647,0.82580647,0.82580647,0.82580647
9,4,4,0,1,0.882345783,0.882345783,0.882345783,0.882345783
9,4,4,1,1,0.833712264,0.833712264,0.833712264,0.833712264
9,4,4,2,1,0.840391215,0.840391215,0.840391215,0.840391215
9,4,4,3,1,0.811111922,0.811111922,0.811111922,0.811111922
9,4,5,0,1,0.809713178,0.809713178,0.809713178,0.809713178
9,4,5,1,1,0.801190207,0.801190207,0.801190207,0.801190207
9,4,5,2,1,0.824169129,0.824169129,0.824169129,0.824169129
9,4,5,3,1,0.843886997,0.843886997,0.843886997,0.843886997
9,4,6,0,1,0.804617139,0.804617139,0.804617139,0.804617139
9,4,6,1,1,0.846939064,0.846939064,0.846939064,0.846939064
9,4,6,2,1,0.838973884,0.838973884,0.838973884,0.838973884
9,4,6,3,1,0.897974838,0.897974838,0.897974838,0.897974838
9,4,7,0,1,0.827692298,0.827692298,0.827692298,0.827692298
9,4,7,1,1,0.856882366,0.856882366,0.856882366,0.856882366
9,4,7,2,1,0.878025207,0.878025207,0.878025207,0.878025207
9,4,7,3,1,0.890488097,0.890488097,0.890488097,0.890488097
9,5,0,0,1,0.864631301,0.864631301,0.864631301,0.864631301
9,5,0,1,1,0.808382138,0.808382138,0.808382138,0.808382138
9,5,0,2,1,0.816899003,0.816899003,0.816899003,0.816899003
9,5,0,3,1,0.850785828,0.850785828,0.850785828,0.850785828
9,5,1,0,1,0.84455862,0.84455862,0.84455862,0.84455862
9,5,1,1,1,0.84505416,0.84505416,0.84505416,0.84505416
9,5,1,2,1,0.80430238,0.80430238,0.80430238,0.80430238
9,5,1,3,1,0.842416676,0.842416676,0.842416676,0.842416676
9,5,2,0,1,0.84897644,0.84897644,0.84897644,0.84897644
9,5,2,1,1,0.874815159,0.874815159,0.874815159,0.874815159
9,5,2,2,1,0.801540344,0.801540344,0.801540344,0.801540344
9,5,2,3,1,0.83187783,0.83187783,0.83187783,0.83187783
9,5,3,0,1,0.81868726,0.81868726,0.81868726,0.81868726
9,5,3,1,1,0.86892145,0.86892145,0.86892145,0.86892145
9,5,3,2,1,0.882119404,0.882119404,0.882119404,0.882119404
9,5,3,3,1,0.829667587,0.829667587,0.829667587,0.829667587
9,5,4,0,1,0.87951999,0.87951999,0.87951999,0.87951999
9,5,4,1,1,0.86540791,0.86540791,0.86540791,0.86540791
9,5,4,2,1,0.835315857,0.835315857,0.835315857,0.835315857
9,5,4,3,1,0.811741765,0.811741765,0.811741765,0.811741765
9,5,5,0,1,0.876551679,0.876551679,0.876551679,0.876551679
9,5,5,1,1,0.826297128,0.826297128,0.826297128,0.826297128
9,5,5,2,1,0.823477991,0.823477991,0.823477991,0.823477991
9,5,5,3,1,0.822174673,0.822174673,0.822174673,0.822174673
9,5,6,0,1,0.838155846,0.838155846,0.838155846,0.838155846
9,5,6,1,1,0.860198194,0.860198194,0.860198194,0.860198194
9,5,6,2,1,0.6,0.6,0.6,0.6
9,5,6,3,1,0.6,0.6,0.6,0.6
9,5,7,0,1,0.843874436,0.843874436,0.843874436,0.843874436
9,5,7,1,1,0.816564873,0.816564873,0.816564873,0.816564873
9,5,7,2,1,0.6,0.6,0.6,0.6
9,5,7,3,1,0.6,0.6,0.6,0.6
9,6,0,0,1,0.849836405,0.849836405,0.849836405,0.849836405
9,6,0,1,1,0.844267827,0.844267827,0.844267827,0.844267827
9,6,0,2,1,0.818895502,0.818895502,0.818895502,0.818895502
9,6,0,3,1,0.857852506,0.857852506,0.857852506,0.857852506
9,6,1,0,1,0.811899768,0.811899768,0.811899768,0.811899768
9,6,1,1,1,0.807817553,0.807817553,0.807817553,0.807817553
9,6,1,2,1,0.874469281,0.874469281,0.874469281,0.874469281
9,6,1,3,1,0.848860897,0.848860897,0.848860897,0.848860897
9,6,2,0,1,0.816261174,0.816261174,0.816261174,0.816261174
9,6,2,1,1,0.899613472,0.899613472,0.899613472,0.899613472
9,6,2,2,1,0.829632081,0.829632081,0.829632081,0.829632081
9,6,2,3,1,0.873033086,0.873033086,0.873033086,0.873033086
9,6,3,0,1,0.8655098,0.8655098,0.8655098,0.8655098
9,6,3,1,1,0.853834244,0.853834244,0.853834244,0.853834244
9,6,3,2,1,0.854700889,0.854700889,0.854700889,0.854700889
9,6,3,3,1,0.892885414,0.892885414,0.892885414,0.892885414
9,6,4,0,1,0.867970268,0.867970268,0.867970268,0.867970268
9,6,4,1,1,0.882581698,0.882581698,0.882581698,0.882581698
9,6,4,2,1,0.845092371,0.845092371,0.845092371,0.845092371
9,6,4,3,1,0.802922028,0.802922028,0.802922028,0.802922028
9,6,5,0,1,0.827602508,0.827602508,0.827602508,0.827602508
9,6,5,1,1,0.815237802,0.815237802,0.815237802,0.815237802
9,6,5,2,1,0.6,0.6,0.6,0.6
9,6,5,3,1,0.6,0.6,0.6,0.6
9,6,6,0,1,0.875468668,0.875468668,0.875468668,0.875468668
9,6,6,1,1,0.6,0.6,0.6,0.6
9,6,6,2,1,0.4,0.4,0.4,0.4
9,6,6,3,1,0.4,0.4,0.4,0.4
9,6,7,0,1,0.870936483,0.870936483,0.870936483,0.870936483
9,6,7,1,1,0.6,0.6,0.6,0.6
9,6,7,2,1,0.4,0.4,0.4,0.4
9,6,7,3,1,0.4,0.4,0.4,0.4
9,7,0,0,1,0.869907672,0.869907672,0.869907672,0.869907672
9,7,0,1,1,0.839978265,0.839978265,0.839978265,0.839978265
9,7,0,2,1,0.877571268,0.877571268,0.877571268,0.877571268
9,7,0,3,1,0.862406009,0.862406009,0.862406009,0.862406009
9,7,1,0,1,0.850595705,0.850595705,0.850595705,0.850595705
9,7,1,1,1,0.808443585,0.808443585,0.808443585,0.808443585
9,7,1,2,1,0.892938597,0.892938597,0.892938597,0.892938597
9,7,1,3,1,0.848889774,0.848889774,0.848889774,0.848889774
9,7,2,0,1,0.825509512,0.825509512,0.825509512,0.825509512
9,7,2,1,1,0.886869471,0.886869471,0.886869471,0.886869471
9,7,2,2,1,0.808112577,0.808112577,0.808112577,0.808112577
9,7,2,3,1,0.823159439,0.823159439,0.823159439,0.823159439
9,7,3,0,1,0.875126706,0.875126706,0.875126706,0.875126706
9,7,3,1,1,0.881730322,0.881730322,0.881730322,0.881730322
9,7,3,2,1,0.878022744,0.878022744,0.878022744,0.878022744
9,7,3,3,1,0.852113583,0.852113583,0.852113583,0.852113583
9,7,4,0,1,0.822381194,0.822381194,0.822381194,0.822381194
9,7,4,1,1,0.877491046,0.877491046,0.877491046,0.877491046
9,7,4,2,1,0.862561856,0.862561856,0.862561856,0.862561856
9,7,4,3,1,0.854680572,0.854680572,0.854680572,0.854680572
9,7,5,0,1,0.858526775,0.858526775,0.858526775,0.858526775
9,7,5,1,1,0.800463422,0.800463422,0.800463422,0.800463422
9,7,5,2,1,0.6,0.6,0.6,0.6
9,7,5,3,1,0.6,0.6,0.6,0.6
9,7,6,0,1,0.834038573,0.834038573,0.834038573,0.834038573
9,7,6,1,1,0.6,0.6,0.6,0.6
9,7,6,2,1,0.4,0.4,0.4,0.4
9,7,6,3,1,0.4,0.4,0.4,0.4
9,7,7,0,1,0.895974396,0.895974396,0.895974396,0.895974396
9,7,7,1,1,0.6,0.6,0.6,0.6
9,7,7,2,1,0.4,0.4,0.4,0.4
9,7,7,3,1,0.4,0.4,0.4,0.4
10,0,0,0,1,0.854688152,0.854688152,0.854688152,0.854688152
10,0,0,1,1,0.825428218,0.825428218,0.825428218,0.825428218
10,0,0,2,1,0.813606856,0.813606856,0.813606856,0.813606856
10,0,0,3,1,0.879483142,0.879483142,0.879483142,0.879483142
10,0,1,0,1,0.827849822,0.827849822,0.827849822,0.827849822
10,0,1,1,1,0.884071726,0.884071726,0.884071726,0.884071726
10,0,1,2,1,0.814553898,0.814553898,0.814553898,0.814553898
10,0,1,3,1,0.881762771,0.881762771,0.881762771,0.881762771
10,0,2,0,1,0.80975404,0.80975404,0.80975404,0.80975404
10,0,2,1,1,0.825750825,0.825750825,0.825750825,0.825750825
10,0,2,2,1,0.826380292,0.826380292,0.826380292,0.826380292
10,0,2,3,1,0.851077156,0.851077156,0.851077156,0.851077156
10,0,3,0,1,0.863235925,0.863235925,0.863235925,0.863235925
10,0,3,1,1,0.814929401,0.814929401,0.814929401,0.814929401
10,0,3,2,1,0.818184703,0.818184703,0.818184703,0.818184703
10,0,3,3,1,0.850850866,0.850850866,0.850850866,0.850850866
10,0,4,0,1,0.891337586,0.891337586,0.891337586,0.891337586
10,0,4,1,1,0.813862444,0.813862444,0.813862444,0.813862444
10,0,4,2,1,0.891064759,0.891064759,0.891064759,0.891064759
10,0,4,3,1,0.830634947,0.830634947,0.830634947,0.830634947
10,0,5,0,1,0.812698682,0.812698682,0.812698682,0.812698682
10,0,5,1,1,0.854721553,0.854721553,0.854721553,0.854721553
10,0,5,2,1,0.843141383,0.843141383,0.843141383,0.843141383
10,0,5,3,1,0.844678375,0.844678375,0.844678375,0.844678375
10,0,6,0,1,0.890579194,0.890579194,0.890579194,0.890579194
10,0,6,1,1,0.895929143,0.895929143,0.895929143,0.895929143
10,0,6,2,1,0.880006848,0.880006848,0.880006848,0.880006848
10,0,6,3,1,0.843585859,0.843585859,0.843585859,0.843585859
10,0,7,0,1,0.881472369,0.881472369,0.881472369,0.881472369
10,0,7,1,1,0.889090325,0.889090325,0.889090325,0.889090325
10,0,7,2,1,0.82598704,0.82598704,0.82598704,0.82598704
10,0,7,3,1,0.848679163,0.848679163,0.848679163,0.848679163
10,1,0,0,1,0.814188634,0.814188634,0.814188634,0.814188634
10,1,0,1,1,0.847328885,0.847328885,0.847328885,0.847328885
10,1,0,2,1,0.851324954,0.851324954,0.851324954,0.851324954
10,1,0,3,1,0.855015634,0.855015634,0.855015634,0.855015634
10,1,1,0,1,0.880028047,0.880028047,0.880028047,0.880028047
10,1,1,1,1,0.861604468,0.861604468,0.861604468,0.861604468
10,1,1,2,1,0.835095238,0.835095238,0.835095238,0.835095238
10,1,1,3,1,0.887594281,0.887594281,0.887594281,0.887594281
10,1,2,0,1,0.848537565,0.848537565,0.848537565,0.848537565
10,1,2,1,1,0.825108386,0.825108386,0.825108386,0.825108386
10,1,2,2,1,0.862205513,0.862205513,0.862205513,0.862205513
10,1,2,3,1,0.893900156,0.893900156,0.893900156,0.893900156
10,1,3,0,1,0.895716695,0.895716695,0.895716695,0.895716695
10,1,3,1,1,0.819659525,0.819659525,0.819659525,0.819659525
10,1,3,2,1,0.885303112,0.885303112,0.885303112,0.885303112
10,1,3,3,1,0.83507271,0.83507271,0.83507271,0.83507271
10,1,4,0,1,0.897059278,0.897059278,0.897059278,0.897059278
10,1,4,1,1,0.834998377,0.834998377,0.834998377,0.834998377
10,1,4,2,1,0.81449548,0.81449548,0.81449548,0.81449548
10,1,4,3,1,0.853282559,0.853282559,0.853282559,0.853282559
10,1,5,0,1,0.815761308,0.815761308,0.815761308,0.815761308
10,1,5,1,1,0.892926362,0.892926362,0.892926362,0.892926362
10,1,5,2,1,0.85498602,0.85498602,0.85498602,0.85498602
10,1,5,3,1,0.881158046,0.881158046,0.881158046,0.881158046
10,1,6,0,1,0.896488854,0.896488854,0.896488854,0.896488854
10,1,6,1,1,0.824352497,0.824352497,0.824352497,0.824352497
10,1,6,2,1,0.857970459,0.857970459,0.857970459,0.857970459
10,1,6,3,1,0.837860938,0.837860938,0.837860938,0.837860938
10,1,7,0,1,0.895750684,0.895750684,0.895750684,0.895750684
10,1,7,1,1,0.881428483,0.881428483,0.881428483,0.881428483
10,1,7,2,1,0.886929221,0.886929221,0.886929221,0.886929221
10,1,7,3,1,0.864431813,0.864431813,0.864431813,0.864431813
10,2,0,0,1,0.893399325,0.893399325,0.893399325,0.893399325
10,2,0,1,1,0.875372909,0.875372909,0.875372909,0.875372909
10,2,0,2,1,0.804965443,0.804965443,0.804965443,0.804965443
10,2,0,3,1,0.819476429,0.819476429,0.819476429,0.819476429
10,2,1,0,1,0.884912931,0.884912931,0.884912931,0.884912931
10,2,1,1,1,0.875720023,0.875720023,0.875720023,0.875720023
10,2,1,2,1,0.841726707,0.841726707,0.841726707,0.841726707
10,2,1,3,1,0.884430879,0.884430879,0.884430879,0.884430879
10,2,2,0,1,0.803571168,0.803571168,0.803571168,0.803571168
10,2,2,1,1,0.828583902,0.828583902,0.828583902,0.828583902
10,2,2,2,1,0.823995253,0.823995253,0.823995253,0.823995253
10,2,2,3,1,0.823048816,0.823048816,0.823048816,0.823048816
10,2,3,0,1,0.86557407,0.86557407,0.86557407,0.86557407
10,2,3,1,1,0.891719366,0.891719366,0.891719366,0.891719366
10,2,3,2,1,0.818390779,0.818390779,0.818390779,0.818390779
10,2,3,3,1,0.847092335,0.847092335,0.847092335,0.847092335
10,2,4,0,1,0.895949243,0.895949243,0.895949243,0.895949243
10,2,4,1,1,0.854972361,0.854972361,0.854972361,0.854972361
10,2,4,2,1,0.812331893,0.812331893,0.812331893,0.812331893
10,2,4,3,1,0.830124633,0.830124633,0.830124633,0.830124633
10,2,5,0,1,0.879220733,0.879220733,0.879220733,0.879220733
10,2,5,1,1,0.858526409,0.858526409,0.858526409,0.858526409
10,2,5,2,1,0.823991615,0.823991615,0.823991615,0.823991615
10,2,5,3,1,0.820774229,0.820774229,0.820774229,0.820774229
10,2,6,0,1,0.891573553,0.891573553,0.891573553,0.891573553
10,2,6,1,1,0.883082863,0.883082863,0.883082863,0.883082863
10,2,6,2,1,0.807596669,0.807596669,0.807596669,0.807596669
10,2,6,3,1,0.85870447,0.85870447,0.85870447,0.85870447
10,2,7,0,1,0.842176128,0.842176128,0.842176128,0.842176128
10,2,7,1,1,0.835165951,0.835165951,0.835165951,0.835165951
10,2,7,2,1,0.840180803,0.840180803,0.840180803,0.840180803
10,2,7,3,1,0.862247509,0.862247509,0.862247509,0.862247509
10,3,0,0,1,0.803183285,0.803183285,0.803183285,0.803183285
10,3,0,1,1,0.812990621,0.812990621,0.812990621,0.812990621
10,3,0,2,1,0.811120276,0.811120276,0.811120276,0.811120276
10,3,0,3,1,0.818481632,0.818481632,0.818481632,0.818481632
10,3,1,0,1,0.870604609,0.870604609,0.870604609,0.870604609
10,3,1,1,1,0.893401068,0.893401068,0.893401068,0.893401068
10,3,1,2,1,0.836924678,0.836924678,0.836924678,0.836924678
10,3,1,3,1,0.843020739,0.843020739,0.843020739,0.843020739
10,3,2,0,1,0.817118669,0.817118669,0.817118669,0.817118669
10,3,2,1,1,0.877916723,0.877916723,0.877916723,0.877916723
10,3,2,2,1,0.890005385,0.890005385,0.890005385,0.890005385
10,3,2,3,1,0.892337964,0.892337964,0.892337964,0.892337964
10,3,3,0,1,0.865547789,0.865547789,0.865547789,0.865547789
10,3,3,1,1,0.853079755,0.853079755,0.853079755,0.853079755
10,3,3,2,1,0.833771941,0.833771941,0.833771941,0.833771941
10,3,3,3,1,0.831110229,0.831110229,0.831110229,0.831110229
10,3,4,0,1,0.839222702,0.839222702,0.839222702,0.839222702
10,3,4,1,1,0.805395012,0.805395012,0.805395012,0.805395012
10,3,4,2,1,0.848925264,0.848925264,0.848925264,0.848925264
10,3,4,3,1,0.843569868,0.843569868,0.843569868,0.843569868
10,3,5,0,1,0.874313247,0.874313247,0.874313247,0.874313247
10,3,5,1,1,0.807585429,0.807585429,0.807585429,0.807585429
10,3,5,2,1,0.849086409,0.849086409,0.849086409,0.849086409
10,3,5,3,1,0.82276643,0.82276643,0.82276643,0.82276643
10,3,6,0,1,0.875774013,0.875774013,0.875774013,0.875774013
10,3,6,1,1,0.856782164,0.856782164,0.856782164,0.856782164
10,3,6,2,1,0.894478719,0.894478719,0.894478719,0.894478719
10,3,6,3,1,0.817070805,0.817070805,0.817070805,0.817070805
10,3,7,0,1,0.867873515,0.867873515,0.867873515,0.867873515
10,3,7,1,1,0.838044585,0.838044585,0.838044585,0.838044585
10,3,7,2,1,0.890271611,0.890271611,0.890271611,0.890271611
10,3,7,3,1,0.822592178,0.822592178,0.822592178,0.822592178
10,4,0,0,1,0.803444608,0.803444608,0.803444608,0.803444608
10,4,0,1,1,0.852853314,0.852853314,0.852853314,0.852853314
10,4,0,2,1,0.895613454,0.895613454,0.895613454,0.895613454
10,4,0,3,1,0.826221175,0.826221175,0.826221175,0.826221175
10,4,1,0,1,0.895022205,0.895022205,0.895022205,0.895022205
10,4,1,1,1,0.831121504,0.831121504,0.831121504,0.831121504
10,4,1,2,1,0.894205059,0.894205059,0.894205059,0.894205059
10,4,1,3,1,0.859489607,0.859489607,0.859489607,0.859489607
10,4,2,0,1,0.831709948,0.831709948,0.831709948,0.831709948
10,4,2,1,1,0.879428454,0.879428454,0.879428454,0.879428454
10,4,2,2,1,0.813197329,0.813197329,0.813197329,0.813197329
10,4,2,3,1,0.840871985,0.840871985,0.840871985,0.840871985
10,4,3,0,1,0.869482862,0.869482862,0.869482862,0.869482862
10,4,3,1,1,0.816218231,0.816218231,0.816218231,0.816218231
10,4,3,2,1,0.809645453,0.809645453,0.809645453,0.809645453
10,4,3,3,1,0.82580647,0.82580647,0.82580647,0.82580647
10,4,4,0,1,0.882345783,0.882345783,0.882345783,0.882345783
10,4,4,1,1,0.833712264,0.833712264,0.833712264,0.833712264
10,4,4,2,1,0.840391215,0.840391215,0.840391215,0.840391215
10,4,4,3,1,0.811111922,0.811111922,0.811111922,0.811111922
10,4,5,0,1,0.809713178,0.809713178,0.809713178,0.809713178
10,4,5,1,1,0.801190207,0.801190207,0.801190207,0.801190207
10,4,5,2,1,0.824169129,0.824169129,0.824169129,0.824169129
10,4,5,3,1,0.843886997,0.843886997,0.843886997,0.843886997
10,4,6,0,1,0.804617139,0.804617139,0.804617139,0.804617139
10,4,6,1,1,0.846939064,0.846939064,0.846939064,0.846939064
10,4,6,2,1,0.838973884,0.838973884,0.838973884,0.838973884
10,4,6,3,1,0.897974838,0.897974838,0.897974838,0.897974838
10,4,7,0,1,0.827692298,0.827692298,0.827692298,0.827692298
10,4,7,1,1,0.856882366,0.856882366,0.856882366,0.856882366
10,4,7,2,1,0.878025207,0.878025207,0.878025207,0.878025207
10,4,7,3,1,0.890488097,0.890488097,0.890488097,0.890488097
10,5,0,0,1,0.864631301,0.864631301,0.864631301,0.864631301
10,5,0,1,1,0.808382138,0.808382138,0.808382138,0.808382138
10,5,0,2,1,0.816899003,0.816899003,0.816899003,0.816899003
10,5,0,3,1,0.850785828,0.850785828,0.850785828,0.850785828
10,5,1,0,1,0.84455862,0.84455862,0.84455862,0.84455862
10,5,1,1,1,0.84505416,0.84505416,0.84505416,0.84505416
10,5,1,2,1,0.80430238,0.80430238,0.80430238,0.80430238
10,5,1,3,1,0.842416676,0.842416676,0.842416676,0.842416676
10,5,2,0,1,0.84897644,0.84897644,0.84897644,0.84897644
10,5,2,1,1,0.874815159,0.874815159,0.874815159,0.874815159
10,5,2,2,1,0.801540344,0.801540344,0.801540344,0.801540344
10,5,2,3,1,0.83187783,0.83187783,0.83187783,0.83187783
10,5,3,0,1,0.81868726,0.81868726,0.81868726,0.81868726
10,5,3,1,1,0.86892145,0.86892145,0.86892145,0.86892145
10,5,3,2,1,0.882119404,0.882119404,0.882119404,0.882119404
10,5,3,3,1,0.829667587,0.829667587,0.829667587,0.829667587
10,5,4,0,1,0.87951999,0.87951999,0.87951999,0.87951999
10,5,4,1,1,0.86540791,0.86540791,0.86540791,0.86540791
10,5,4,2,1,0.835315857,0.835315857,0.835315857,0.835315857
10,5,4,3,1,0.811741765,0.811741765,0.811741765,0.811741765
10,5,5,0,1,0.876551679,0.876551679,0.876551679,0.876551679
10,5,5,1,1,0.826297128,0.826297128,0.826297128,0.826297128
10,5,5,2,1,0.823477991,0.823477991,0.823477991,0.823477991
10,5,5,3,1,0.822174673,0.822174673,0.822174673,0.822174673
10,5,6,0,1,0.838155846,0.838155846,0.838155846,0.838155846
10,5,6,1,1,0.860198194,0.860198194,0.860198194,0.860198194
10,5,6,2,1,0.6,0.6,0.6,0.6
10,5,6,3,1,0.6,0.6,0.6,0.6
10,5,7,0,1,0.843874436,0.843874436,0.843874436,0.843874436
10,5,7,1,1,0.816564873,0.816564873,0.816564873,0.816564873
10,5,7,2,1,0.6,0.6,0.6,0.6
10,5,7,3,1,0.6,0.6,0.6,0.6
10,6,0,0,1,0.849836405,0.849836405,0.849836405,0.849836405
10,6,0,1,1,0.844267827,0.844267827,0.844267827,0.844267827
10,6,0,2,1,0.818895502,0.818895502,0.818895502,0.818895502
10,6,0,3,1,0.857852506,0.857852506,0.857852506,0.857852506
10,6,1,0,1,0.811899768,0.811899768,0.811899768,0.811899768
10,6,1,1,1,0.807817553,0.807817553,0.807817553,0.807817553
10,6,1,2,1,0.874469281,0.874469281,0.874469281,0.874469281
10,6,1,3,1,0.848860897,0.848860897,0.848860897,0.848860897
10,6,2,0,1,0.816261174,0.816261174,0.816261174,0.816261174
